filename,text,labels
pv_placeholder_00211.jpg,Plant image placeholder 211,
pv_placeholder_00212.jpg,Plant image placeholder 212,
pv_placeholder_00213.jpg,Plant image placeholder 213,
pv_placeholder_00214.jpg,Plant image placeholder 214,
pv_placeholder_00215.jpg,Plant image placeholder 215,
pv_placeholder_00216.jpg,Plant image placeholder 216,
pv_placeholder_00217.jpg,Plant image placeholder 217,
pv_placeholder_00218.jpg,Plant image placeholder 218,
pv_placeholder_00219.jpg,Plant image placeholder 219,
pv_placeholder_00220.jpg,Plant image placeholder 220,
pv_placeholder_00221.jpg,Plant image placeholder 221,
pv_placeholder_00222.jpg,Plant image placeholder 222,
pv_placeholder_00223.jpg,Plant image placeholder 223,
pv_placeholder_00224.jpg,Plant image placeholder 224,
pv_placeholder_00225.jpg,Plant image placeholder 225,
pv_placeholder_00226.jpg,Plant image placeholder 226,
pv_placeholder_00227.jpg,Plant image placeholder 227,
pv_placeholder_00228.jpg,Plant image placeholder 228,
pv_placeholder_00229.jpg,Plant image placeholder 229,
pv_placeholder_00230.jpg,Plant image placeholder 230,
pv_placeholder_00231.jpg,Plant image placeholder 231,
pv_placeholder_00232.jpg,Plant image placeholder 232,
pv_placeholder_00233.jpg,Plant image placeholder 233,
pv_placeholder_00234.jpg,Plant image placeholder 234,
pv_placeholder_00235.jpg,Plant image placeholder 235,
pv_placeholder_00236.jpg,Plant image placeholder 236,
pv_placeholder_00237.jpg,Plant image placeholder 237,
pv_placeholder_00238.jpg,Plant image placeholder 238,
pv_placeholder_00239.jpg,Plant image placeholder 239,
pv_placeholder_00240.jpg,Plant image placeholder 240,
pv_placeholder_00241.jpg,Plant image placeholder 241,
pv_placeholder_00242.jpg,Plant image placeholder 242,
pv_placeholder_00243.jpg,Plant image placeholder 243,
pv_placeholder_00244.jpg,Plant image placeholder 244,
pv_placeholder_00245.jpg,Plant image placeholder 245,
pv_placeholder_00246.jpg,Plant image placeholder 246,
pv_placeholder_00247.jpg,Plant image placeholder 247,
pv_placeholder_00248.jpg,Plant image placeholder 248,
pv_placeholder_00249.jpg,Plant image placeholder 249,
pv_placeholder_00250.jpg,Plant image placeholder 250,
pv_placeholder_00251.jpg,Plant image placeholder 251,
pv_placeholder_00252.jpg,Plant image placeholder 252,
pv_placeholder_00253.jpg,Plant image placeholder 253,
pv_placeholder_00254.jpg,Plant image placeholder 254,
pv_placeholder_00255.jpg,Plant image placeholder 255,
pv_placeholder_00256.jpg,Plant image placeholder 256,
pv_placeholder_00257.jpg,Plant image placeholder 257,
pv_placeholder_00258.jpg,Plant image placeholder 258,
pv_placeholder_00259.jpg,Plant image placeholder 259,
pv_placeholder_00260.jpg,Plant image placeholder 260,
pv_placeholder_00261.jpg,Plant image placeholder 261,
pv_placeholder_00262.jpg,Plant image placeholder 262,
pv_placeholder_00263.jpg,Plant image placeholder 263,
pv_placeholder_00264.jpg,Plant image placeholder 264,
pv_placeholder_00265.jpg,Plant image placeholder 265,
pv_placeholder_00266.jpg,Plant image placeholder 266,
pv_placeholder_00267.jpg,Plant image placeholder 267,
pv_placeholder_00268.jpg,Plant image placeholder 268,
pv_placeholder_00269.jpg,Plant image placeholder 269,
pv_placeholder_00270.jpg,Plant image placeholder 270,
pv_placeholder_00271.jpg,Plant image placeholder 271,
pv_placeholder_00272.jpg,Plant image placeholder 272,
pv_placeholder_00273.jpg,Plant image placeholder 273,
pv_placeholder_00274.jpg,Plant image placeholder 274,
pv_placeholder_00275.jpg,Plant image placeholder 275,
pv_placeholder_00276.jpg,Plant image placeholder 276,
pv_placeholder_00277.jpg,Plant image placeholder 277,
pv_placeholder_00278.jpg,Plant image placeholder 278,
pv_placeholder_00279.jpg,Plant image placeholder 279,
pv_placeholder_00280.jpg,Plant image placeholder 280,
pv_placeholder_00281.jpg,Plant image placeholder 281,
pv_placeholder_00282.jpg,Plant image placeholder 282,
pv_placeholder_00283.jpg,Plant image placeholder 283,
pv_placeholder_00284.jpg,Plant image placeholder 284,
pv_placeholder_00285.jpg,Plant image placeholder 285,
pv_placeholder_00286.jpg,Plant image placeholder 286,
pv_placeholder_00287.jpg,Plant image placeholder 287,
pv_placeholder_00288.jpg,Plant image placeholder 288,
pv_placeholder_00289.jpg,Plant image placeholder 289,
pv_placeholder_00290.jpg,Plant image placeholder 290,
pv_placeholder_00291.jpg,Plant image placeholder 291,
pv_placeholder_00292.jpg,Plant image placeholder 292,
pv_placeholder_00293.jpg,Plant image placeholder 293,
pv_placeholder_00294.jpg,Plant image placeholder 294,
pv_placeholder_00295.jpg,Plant image placeholder 295,
pv_placeholder_00296.jpg,Plant image placeholder 296,
pv_placeholder_00297.jpg,Plant image placeholder 297,
pv_placeholder_00298.jpg,Plant image placeholder 298,
pv_placeholder_00299.jpg,Plant image placeholder 299,
pv_placeholder_00300.jpg,Plant image placeholder 300,
pv_placeholder_00301.jpg,Plant image placeholder 301,
pv_placeholder_00302.jpg,Plant image placeholder 302,
pv_placeholder_00303.jpg,Plant image placeholder 303,
pv_placeholder_00304.jpg,Plant image placeholder 304,
pv_placeholder_00305.jpg,Plant image placeholder 305,
pv_placeholder_00306.jpg,Plant image placeholder 306,
pv_placeholder_00307.jpg,Plant image placeholder 307,
pv_placeholder_00308.jpg,Plant image placeholder 308,
pv_placeholder_00309.jpg,Plant image placeholder 309,
pv_placeholder_00310.jpg,Plant image placeholder 310,
pv_placeholder_00311.jpg,Plant image placeholder 311,
pv_placeholder_00312.jpg,Plant image placeholder 312,
pv_placeholder_00313.jpg,Plant image placeholder 313,
pv_placeholder_00314.jpg,Plant image placeholder 314,
pv_placeholder_00315.jpg,Plant image placeholder 315,
pv_placeholder_00316.jpg,Plant image placeholder 316,
pv_placeholder_00317.jpg,Plant image placeholder 317,
pv_placeholder_00318.jpg,Plant image placeholder 318,
pv_placeholder_00319.jpg,Plant image placeholder 319,
pv_placeholder_00320.jpg,Plant image placeholder 320,
pv_placeholder_00321.jpg,Plant image placeholder 321,
pv_placeholder_00322.jpg,Plant image placeholder 322,
pv_placeholder_00323.jpg,Plant image placeholder 323,
pv_placeholder_00324.jpg,Plant image placeholder 324,
pv_placeholder_00325.jpg,Plant image placeholder 325,
pv_placeholder_00326.jpg,Plant image placeholder 326,
pv_placeholder_00327.jpg,Plant image placeholder 327,
pv_placeholder_00328.jpg,Plant image placeholder 328,
pv_placeholder_00329.jpg,Plant image placeholder 329,
pv_placeholder_00330.jpg,Plant image placeholder 330,
pv_placeholder_00331.jpg,Plant image placeholder 331,
pv_placeholder_00332.jpg,Plant image placeholder 332,
pv_placeholder_00333.jpg,Plant image placeholder 333,
pv_placeholder_00334.jpg,Plant image placeholder 334,
pv_placeholder_00335.jpg,Plant image placeholder 335,
pv_placeholder_00336.jpg,Plant image placeholder 336,
pv_placeholder_00337.jpg,Plant image placeholder 337,
pv_placeholder_00338.jpg,Plant image placeholder 338,
pv_placeholder_00339.jpg,Plant image placeholder 339,
pv_placeholder_00340.jpg,Plant image placeholder 340,
pv_placeholder_00341.jpg,Plant image placeholder 341,
pv_placeholder_00342.jpg,Plant image placeholder 342,
pv_placeholder_00343.jpg,Plant image placeholder 343,
pv_placeholder_00344.jpg,Plant image placeholder 344,
pv_placeholder_00345.jpg,Plant image placeholder 345,
pv_placeholder_00346.jpg,Plant image placeholder 346,
pv_placeholder_00347.jpg,Plant image placeholder 347,
pv_placeholder_00348.jpg,Plant image placeholder 348,
pv_placeholder_00349.jpg,Plant image placeholder 349,
pv_placeholder_00350.jpg,Plant image placeholder 350,
pv_placeholder_00351.jpg,Plant image placeholder 351,
pv_placeholder_00352.jpg,Plant image placeholder 352,
pv_placeholder_00353.jpg,Plant image placeholder 353,
pv_placeholder_00354.jpg,Plant image placeholder 354,
pv_placeholder_00355.jpg,Plant image placeholder 355,
pv_placeholder_00356.jpg,Plant image placeholder 356,
pv_placeholder_00357.jpg,Plant image placeholder 357,
pv_placeholder_00358.jpg,Plant image placeholder 358,
pv_placeholder_00359.jpg,Plant image placeholder 359,
pv_placeholder_00360.jpg,Plant image placeholder 360,
pv_placeholder_00361.jpg,Plant image placeholder 361,
pv_placeholder_00362.jpg,Plant image placeholder 362,
pv_placeholder_00363.jpg,Plant image placeholder 363,
pv_placeholder_00364.jpg,Plant image placeholder 364,
pv_placeholder_00365.jpg,Plant image placeholder 365,
pv_placeholder_00366.jpg,Plant image placeholder 366,
pv_placeholder_00367.jpg,Plant image placeholder 367,
pv_placeholder_00368.jpg,Plant image placeholder 368,
pv_placeholder_00369.jpg,Plant image placeholder 369,
pv_placeholder_00370.jpg,Plant image placeholder 370,
pv_placeholder_00371.jpg,Plant image placeholder 371,
pv_placeholder_00372.jpg,Plant image placeholder 372,
pv_placeholder_00373.jpg,Plant image placeholder 373,
pv_placeholder_00374.jpg,Plant image placeholder 374,
pv_placeholder_00375.jpg,Plant image placeholder 375,
pv_placeholder_00376.jpg,Plant image placeholder 376,
pv_placeholder_00377.jpg,Plant image placeholder 377,
pv_placeholder_00378.jpg,Plant image placeholder 378,
pv_placeholder_00379.jpg,Plant image placeholder 379,
pv_placeholder_00380.jpg,Plant image placeholder 380,
pv_placeholder_00381.jpg,Plant image placeholder 381,
pv_placeholder_00382.jpg,Plant image placeholder 382,
pv_placeholder_00383.jpg,Plant image placeholder 383,
pv_placeholder_00384.jpg,Plant image placeholder 384,
pv_placeholder_00385.jpg,Plant image placeholder 385,
pv_placeholder_00386.jpg,Plant image placeholder 386,
pv_placeholder_00387.jpg,Plant image placeholder 387,
pv_placeholder_00388.jpg,Plant image placeholder 388,
pv_placeholder_00389.jpg,Plant image placeholder 389,
pv_placeholder_00390.jpg,Plant image placeholder 390,
pv_placeholder_00391.jpg,Plant image placeholder 391,
pv_placeholder_00392.jpg,Plant image placeholder 392,
pv_placeholder_00393.jpg,Plant image placeholder 393,
pv_placeholder_00394.jpg,Plant image placeholder 394,
pv_placeholder_00395.jpg,Plant image placeholder 395,
pv_placeholder_00396.jpg,Plant image placeholder 396,
pv_placeholder_00397.jpg,Plant image placeholder 397,
pv_placeholder_00398.jpg,Plant image placeholder 398,
pv_placeholder_00399.jpg,Plant image placeholder 399,
pv_placeholder_00400.jpg,Plant image placeholder 400,
pv_placeholder_00401.jpg,Plant image placeholder 401,
pv_placeholder_00402.jpg,Plant image placeholder 402,
pv_placeholder_00403.jpg,Plant image placeholder 403,
pv_placeholder_00404.jpg,Plant image placeholder 404,
pv_placeholder_00405.jpg,Plant image placeholder 405,
pv_placeholder_00406.jpg,Plant image placeholder 406,
pv_placeholder_00407.jpg,Plant image placeholder 407,
pv_placeholder_00408.jpg,Plant image placeholder 408,
pv_placeholder_00409.jpg,Plant image placeholder 409,
pv_placeholder_00410.jpg,Plant image placeholder 410,
pv_placeholder_00411.jpg,Plant image placeholder 411,
pv_placeholder_00412.jpg,Plant image placeholder 412,
pv_placeholder_00413.jpg,Plant image placeholder 413,
pv_placeholder_00414.jpg,Plant image placeholder 414,
pv_placeholder_00415.jpg,Plant image placeholder 415,
pv_placeholder_00416.jpg,Plant image placeholder 416,
pv_placeholder_00417.jpg,Plant image placeholder 417,
pv_placeholder_00418.jpg,Plant image placeholder 418,
pv_placeholder_00419.jpg,Plant image placeholder 419,
pv_placeholder_00420.jpg,Plant image placeholder 420,
pv_placeholder_00421.jpg,Plant image placeholder 421,
pv_placeholder_00422.jpg,Plant image placeholder 422,
pv_placeholder_00423.jpg,Plant image placeholder 423,
pv_placeholder_00424.jpg,Plant image placeholder 424,
pv_placeholder_00425.jpg,Plant image placeholder 425,
